ItemNumber,InventoryUnitSymbol,UnitCost,PurchId,InvoiceId,PackingSlipId,PurchUnit,PurchPrice,InvoiceDocumentDate,CreatedDateTimeInvoice,NumUnit,UnitPrice
108632,U.,0,MSA-006771,F005-00015425,005-003184,U,41.594,2021-01-14,2021-01-15T21:02:02Z,1,41.59
108633,U.,40.44,MSA-007979,F001-00877401,011-1785327,U,40.4449,2021-01-30,2021-02-19T20:53:04Z,1,40.44
108634,U.,18.53,MSA-007497,FA01-0094587,010-0056644,Emp.6,108.63,2021-01-27,2021-02-02T20:07:29Z,6,18.1
108635,U.,19.61,MSA-006478,F100-00295246,022-0335396,Emp.6,117.67,2020-12-22,2020-12-28T15:17:36Z,6,19.61
108636,U.,23.19,MSA-007846,F100-00299726,022-0339975,Emp.4,123.6885,2021-01-22,2021-01-27T21:11:49Z,4,30.92
108636,U.,23.19,MSA-007846,F100-00299726,022-0339976,Emp.4,123.6885,2021-01-22,2021-01-27T21:11:49Z,4,30.92
108637,U.,20.75,MSA-009035,F100-00304738,022-0344908,Emp.4,82.993,2021-02-24,2021-03-01T19:45:14Z,4,20.75
108638,U.,30.92,MSA-007846,F100-00300134,022-0340363,Emp.3,92.765,2021-01-25,2021-01-30T18:57:09Z,3,30.92
108639,U.,30.89,MSA-009033,F100-00304740,022-0344910,Emp.3,92.767,2021-02-24,2021-03-01T17:24:38Z,3,30.92
108640,U.,4.4,MSA-007714,F001-00002480,001-0007311,Emp.48,169.1525,2021-01-21,2021-01-29T20:16:55Z,48,3.52
108641,U.,1.07,MSA-005966,F006-00021950,006-009624,Emp.80,85.9169,2020-12-22,2020-12-29T20:50:18Z,80,1.07
108642,U.,9.59,MSA-007061,F003-0019729,0106-001075,Emp.5,47.9661,2020-12-22,2021-01-02T19:36:27Z,5,9.59
108643,U.,1.92,MSA-007061,F003-0019728,0106-001075,Emp.25,47.9661,2020-12-22,2021-01-02T19:33:43Z,25,1.92
108644,U.,3.6,MSA-006162,F007-00195732,015-0459218,Emp.504,75.73,2020-12-31,2021-01-06T16:21:15Z,504,0.15
108645,U.,3.9,MSA-007902,FC01-0083479,0019-001007,U,3.9,2021-03-18,2021-03-19T20:33:54Z,1,3.9
108646,U.,6.45,MSA-009755,FC01-0083286,0019-001029,U,5.678,2021-03-12,2021-03-15T21:50:29Z,1,5.68
108647,U.,5.68,MSA-009062,F006-0339949,013-0556274,Emp.6,34.067,2021-02-24,2021-03-12T22:08:59Z,6,5.68
108647,U.,5.68,MSA-009062,F006-0339949,013-0553274,Emp.6,34.067,2021-02-24,2021-03-12T22:08:59Z,6,5.68
108648,U.,0.97,MSA-010011,F561-00120999,090-0032298,Emp.12,11.63,2021-03-18,2021-03-19T20:40:12Z,12,0.97
108649,U.,0.97,MSA-010011,F561-00120999,090-0032298,Emp.12,11.63,2021-03-18,2021-03-19T20:40:12Z,12,0.97
108650,U.,4,MSA-009735,F561-00120247,090-0032231,Emp.4,15.99,2021-03-11,2021-03-13T20:48:12Z,4,4
108651,U.,16.23,MSA-008977,FOL1-00352738,044-0214274,Emp.12,194.75,2021-02-20,2021-02-27T18:44:43Z,12,16.23
108652,U.,14.8,MSA-007930,F550-00003147,550-000100,Emp.10,148.05,2021-01-23,2021-01-26T20:38:54Z,10,14.81
108653,U.,8.28,MSA-007930,F550-00003147,550-000100,Emp.20,165.51,2021-01-23,2021-01-26T20:38:54Z,20,8.28
108654,U.,14.8,MSA-007930,F550-00003147,550-000100,Emp.10,148.05,2021-01-23,2021-01-26T20:38:54Z,10,14.81
108655,U.,8.28,MSA-007930,F550-00003147,550-000100,Emp.20,165.51,2021-01-23,2021-01-26T20:38:54Z,20,8.28
108657,U.,9.54,MSA-009456,F019-77637,T019-13454,Emp.24,229.0169,2021-03-05,2021-03-16T19:54:44Z,24,9.54
108658,U.,8.92,MSA-008617,F019-76819,T019-12725,Emp.24,229.0084,2021-02-11,2021-02-22T22:24:46Z,24,9.54
108659,U.,8.92,MSA-008617,F019-76819,T019-12725,Emp.24,229.0084,2021-02-11,2021-02-22T22:24:46Z,24,9.54
108660,U.,3.65,MSA-009456,F019-77637,T019-13454,Emp.24,87.568,2021-03-05,2021-03-16T19:54:44Z,24,3.65
108661,U.,0,MSA-007323,F001-00011596,006-0013913,Emp.12,168.7687,2021-01-14,2021-01-26T17:32:52Z,12,14.06
108662,U.,0,,,,,,,,,
108663,U.,99.69,MSA-007323,F001-00011657,006-0013999,U,97.6695,2021-01-18,2021-01-26T17:43:17Z,1,97.67
108664,U.,3.39,MSA-007323,F001-00011597,006-0013914,Emp.12,99.665,2021-01-14,2021-01-26T17:34:22Z,12,8.31
108665,U.,81.88,MSA-007999,F002-0008971,002-0074075,U,80.895,2021-01-15,2021-01-29T17:59:45Z,1,80.89
108666,U.,165.85,MSA-007999,F002-0008971,002-0074075,U,164.2,2021-01-15,2021-01-29T17:59:45Z,1,164.2
108667,U.,125.66,MSA-007999,F002-0008971,002-0074075,U,124.42,2021-01-15,2021-01-29T17:59:45Z,1,124.42
108668,U.,117.64,MSA-007999,F002-0008971,002-0074075,U,116.47,2021-01-15,2021-01-29T17:59:45Z,1,116.47
108669,U.,19.42,MSA-007925,FIW2-0004468,002-0033664,U,19.1,2021-01-15,2021-01-27T17:58:35Z,1,19.1
108670,U.,17.88,MSA-007925,FIW1-0007337,001-0178190,U,17.61,2021-01-14,2021-01-27T18:01:15Z,1,17.61
108671,U.,21.86,MSA-007925,FIW2-0004468,002-0033664,U,21.49,2021-01-15,2021-01-27T17:58:35Z,1,21.49
108672,U.,2.91,MSA-007429,F001-00020061,032-0117360,U,2.9083,2021-01-14,2021-01-20T20:33:19Z,1,2.91
108673,U.,7.62,MSA-008580,F001-00020468,032-0117829,Emp.15,114.3,2021-02-12,2021-02-17T19:43:20Z,15,7.62
108674,U.,4.1,MSA-009942,F001-00019905,F001-00019905,Emp.6,24.6101,2021-03-15,2021-03-17T21:34:50Z,6,4.1
108675,U.,2.72,MSA-009383,F081-0825052,F081-0825052,Emp.24,65.2033,2021-03-10,2021-03-13T19:44:24Z,24,2.72
108676,U.,0.86,MSA-009383,F081-0825052,F081-0825052,Emp.12,10.3559,2021-03-10,2021-03-13T19:44:24Z,12,0.86
108677,U.,2.3,MSA-009383,F081-0825052,F081-0825052,Emp.24,55.26,2021-03-10,2021-03-13T19:44:24Z,24,2.3
108678,U.,3.23,MSA-007265,F081-0815676,F081-0815676,Emp.12,38.775,2021-01-18,2021-01-22T19:24:27Z,12,3.23
108679,U.,3.74,MSA-009377,F081-0825057,0001-004635,Emp.6,22.445,2021-03-10,2021-03-13T21:12:11Z,6,3.74
108680,U.,3.74,MSA-009377,F081-0825057,0001-004635,Emp.6,22.45,2021-03-10,2021-03-13T21:12:11Z,6,3.74
108681,U.,3.91,MSA-009377,F081-0825057,0001-004635,Emp.6,23.4367,2021-03-10,2021-03-13T21:12:11Z,6,3.91
108682,U.,0,,,,,,,,,
108683,U.,5.48,MSA-008979,FOL1-00352733,044-0214269,Emp.16,87.66,2021-02-20,2021-03-01T21:27:44Z,16,5.48
108684,U.,11.19,MSA-008486,E001-13,EG01-3,U,11.19,2021-02-11,2021-02-13T18:44:09Z,1,11.19
108685,U.,13.73,MSA-008486,E001-13,EG01-3,U,13.73,2021-02-11,2021-02-13T18:44:09Z,1,13.73
108686,U.,9.92,MSA-008486,E001-13,EG01-3,U,9.92,2021-02-11,2021-02-13T18:44:09Z,1,9.92
108687,U.,5.59,MSA-009777,E001-24,EG01-10,U,5.59,2021-03-12,2021-03-18T20:38:39Z,1,5.59
108688,U.,5.59,MSA-008486,E001-13,EG01-3,U,5.59,2021-02-11,2021-02-13T18:44:09Z,1,5.59
108689,U.,13.56,MSA-007764,FA01-00000292,T001-00001838,Emp.24,325.423,2021-01-22,2021-02-09T17:43:12Z,24,13.56
108690,U.,8.14,MSA-009635,FOL1-00355566,044-0216879,Emp.12,97.64,2021-03-11,2021-03-20T19:52:01Z,12,8.14
108691,U.,4.1,MSA-009832,F001-00019847,F001-00019847,Emp.6,24.6101,2021-03-12,2021-03-17T18:52:52Z,6,4.1
108692,U.,4.1,MSA-009685,F001-00019666,F001-00019666,Emp.6,24.6,2021-03-08,2021-03-13T15:04:36Z,6,4.1
108693,U.,4.1,MSA-009685,F001-00019666,F001-00019666,Emp.6,24.6,2021-03-08,2021-03-13T15:04:36Z,6,4.1
108694,U.,4.1,MSA-009832,F001-00019847,F001-00019847,Emp.6,24.6101,2021-03-12,2021-03-17T18:52:52Z,6,4.1
108695,U.,4.42,MSA-009428,F701-00237893,F701-00237893,Emp.12,53.04,2021-02-18,2021-03-04T20:57:11Z,12,4.42
108696,U.,3.67,MSA-009211,FA01-0096859,010-0060659,Emp.24,89.2966,2021-02-27,2021-03-10T14:58:31Z,24,3.72
108697,U.,0,MSA-007629,F100-00299731,022-0339981,Emp.9,256.58,2021-01-22,2021-01-26T21:27:00Z,9,28.51
108698,U.,36.79,MSA-007925,FIW2-0004476,002-0033673,U,36.3559,2021-01-15,2021-01-27T18:47:46Z,1,36.36
108699,U.,1.2,,,,,,,,,
108700,U.,1.74,MSA-008067,FE01-0085497,TV01-00000514,Emp.8,13.8814,2021-01-29,2021-02-18T19:57:34Z,8,1.74
108701,U.,7.2,MSA-008901,F001-00112353,008-0134553,Emp.12,86.35,2021-02-20,2021-02-24T16:37:13Z,12,7.2
108702,U.,7.2,MSA-008901,F001-00112353,008-0134553,Emp.12,86.35,2021-02-20,2021-02-24T16:37:13Z,12,7.2
108703,U.,41.06,MSA-009035,F100-00304738,022-0344908,Emp.2,82.13,2021-02-24,2021-03-01T19:45:14Z,2,41.06
108704,U.,41.06,MSA-008665,F100-00303953,022-0344156,Emp.2,82.13,2021-02-18,2021-02-23T14:44:10Z,2,41.06
108705,U.,86.61,MSA-009801,F004-17154,014-0073578,U,86.6083,2021-03-12,2021-03-15T20:47:21Z,1,86.61
108706,U.,0,,,,,,,,,
108707,U.,3.22,MSA-009668,F009-00000858,0009-00000242,U,3.2203,2021-03-13,2021-03-22T15:18:31Z,1,3.22
108708,U.,17.26,MSA-007872,F001-00018032,T001-0005114,Emp.12,207.13,2021-01-25,2021-01-30T20:36:22Z,12,17.26
108709,U.,2.2,MSA-008297,F008-32385,001-0015313,Emp.60,132.2,2021-01-30,2021-02-06T17:05:48Z,60,2.2
108710,U.,1.19,MSA-008297,F008-32385,001-0015313,Emp.160,189.83,2021-01-30,2021-02-06T17:05:48Z,160,1.19
108711,U.,1.86,MSA-008728,FF01-00034514,0001-008397,Emp.24,44.5424,2021-02-15,2021-02-20T17:38:00Z,24,1.86
108712,U.,4.17,MSA-008728,FF01-00034514,0001-008397,Emp.12,50.0339,2021-02-15,2021-02-20T17:38:00Z,12,4.17
108713,U.,1.99,MSA-008728,FF01-00034514,0001-008397,Emp.24,47.7966,2021-02-15,2021-02-20T17:38:00Z,24,1.99
108714,U.,0,,,,,,,,,
108715,U.,3.6,MSA-007912,FF01-00943414,FF01-00943414,Emp.8,28.804,2021-01-27,2021-02-03T20:15:17Z,8,3.6
108716,U.,1.7,MSA-008728,FF01-00034514,0001-008397,Emp.24,40.678,2021-02-15,2021-02-20T17:38:00Z,24,1.69
108717,U.,4.5,MSA-008728,FF01-00034514,0001-008397,Emp.12,54,2021-02-15,2021-02-20T17:38:00Z,12,4.5
108718,U.,3.18,MSA-008728,FF01-00034514,0001-008397,Emp.24,76.2712,2021-02-15,2021-02-20T17:38:00Z,24,3.18
108719,U.,7.1,MSA-008728,FF01-00034514,0001-008397,Emp.12,85.2203,2021-02-15,2021-02-20T17:38:00Z,12,7.1
108720,U.,0,MSA-008052,F006-00023584,006-009902,Emp.24,154.5762,2021-01-30,2021-02-11T15:43:11Z,24,6.44
108721,U.,0,MSA-009487,F102-00245839,F102-00245839,U,5.55,2021-03-05,2021-03-13T14:29:02Z,1,5.55
108722,U.,15.95,MSA-008955,F006-00024501,006-010082,Emp.12,191.345,2021-02-22,2021-02-24T14:37:11Z,12,15.95
108723,U.,1.55,MSA-008345,F001-00012815,001-0071883,Emp.12,18.3081,2021-02-04,2021-02-16T15:04:02Z,12,1.53
108724,U.,0,,,,,,,,,
108725,U.,2.58,MSA-008345,F001-00012815,001-0071883,Emp.24,61.0179,2021-02-04,2021-02-16T15:04:02Z,24,2.54
108726,U.,13.84,MSA-009313,F001-00002580,001-0015490,U,13.135,2021-02-17,2021-03-01T21:52:16Z,1,13.13
108727,U.,13.84,MSA-009313,F001-00002580,001-0015490,U,13.135,2021-02-17,2021-03-01T21:52:16Z,1,13.13
108728,U.,42.72,,,,,,,,,
108729,U.,42.74,,,,,,,,,
108730,U.,0.62,MSA-008408,F001-00029269,0001-015629,Emp.18,11.0233,2021-02-05,2021-02-15T21:15:13Z,18,0.61
108731,U.,0.6,MSA-009574,F001-00029911,0001-015858,Emp.18,10.7394,2021-03-05,2021-03-12T17:00:39Z,18,0.6
108732,U.,0.6,MSA-009574,F001-00029911,0001-015858,Emp.18,10.7394,2021-03-05,2021-03-12T17:00:39Z,18,0.6
108733,U.,0.6,MSA-009574,F001-00029911,0001-015858,Emp.18,10.7401,2021-03-05,2021-03-12T17:00:39Z,18,0.6
108734,U.,24.52,MSA-008419,F002-00007833,T002-00001397,U,27.1907,2021-02-08,2021-02-10T17:08:51Z,1,27.19
108735,U.,49.17,,,,,,,,,
108736,U.,11.19,MSA-009776,E001-25,EG01-9,U,11.19,2021-03-12,2021-03-17T17:33:50Z,1,11.19
108737,U.,11.19,MSA-009777,E001-24,EG01-10,U,11.19,2021-03-12,2021-03-18T20:38:39Z,1,11.19
108738,U.,11.19,MSA-009777,E001-24,EG01-10,U,11.19,2021-03-12,2021-03-18T20:38:39Z,1,11.19
108739,U.,13.73,MSA-009777,E001-24,EG01-10,U,13.73,2021-03-12,2021-03-18T20:38:39Z,1,13.73
108740,U.,13.73,,,,,,,,,
108741,U.,13.73,MSA-009777,E001-24,EG01-10,U,13.73,2021-03-12,2021-03-18T20:38:39Z,1,13.73
108742,U.,13.73,MSA-009777,E001-24,EG01-10,U,13.73,2021-03-12,2021-03-18T20:38:39Z,1,13.73
108743,U.,13.73,,,,,,,,,
108744,U.,13.73,MSA-009301,E001-1,0019-001022,U,13.73,2021-03-02,2021-03-04T16:42:26Z,1,13.73
108745,U.,13.73,,,,,,,,,
108746,U.,9.92,MSA-009777,E001-24,EG01-10,U,9.92,2021-03-12,2021-03-18T20:38:39Z,1,9.92
108747,U.,9.92,,,,,,,,,
108748,U.,9.92,MSA-009777,E001-24,EG01-10,U,9.92,2021-03-12,2021-03-18T20:38:39Z,1,9.92
108749,U.,5.59,MSA-009777,E001-24,EG01-10,U,5.59,2021-03-12,2021-03-18T20:38:39Z,1,5.59
108750,U.,5.59,MSA-009777,E001-24,EG01-10,U,5.59,2021-03-12,2021-03-18T20:38:39Z,1,5.59
108751,U.,5.59,MSA-009777,E001-24,EG01-10,U,5.59,2021-03-12,2021-03-18T20:38:39Z,1,5.59
108752,U.,5.59,MSA-009777,E001-24,EG01-10,U,5.59,2021-03-12,2021-03-18T20:38:39Z,1,5.59
108753,U.,5.59,MSA-009777,E001-24,EG01-10,U,5.59,2021-03-12,2021-03-18T20:38:39Z,1,5.59
108754,U.,5.59,MSA-009980,E001-3,0019-001033,U,5.59,2021-03-16,2021-03-17T21:49:28Z,1,5.59
108755,U.,5.43,,,,,,,,,
108756,U.,7.84,,,,,,,,,
108757,U.,12.24,,,,,,,,,
108758,U.,34.1,,,,,,,,,
108759,U.,4.98,MSA-009904,F002-00008757,T002-00001561,U,4.98,2021-03-16,2021-03-20T17:15:37Z,1,4.98
108760,U.,5.68,MSA-008576,F001-00020470,032-0117831,Emp.15,85.2,2021-02-12,2021-02-19T15:09:34Z,15,5.68
108761,U.,1.95,MSA-008576,F001-00020470,032-0117831,Emp.40,70.99,2021-02-12,2021-02-19T15:09:34Z,40,1.77
108762,U.,0.62,MSA-008576,F001-00020470,032-0117831,Emp.120,74.6,2021-02-12,2021-02-19T15:09:34Z,120,0.62
108763,U.,2.67,,,,,,,,,
108764,U.,5.13,MSA-008576,F001-00020470,032-0117831,Emp.24,123.11,2021-02-12,2021-02-19T15:09:34Z,24,5.13
108765,U.,0,,,,,,,,,
108766,U.,0.69,MSA-009713,F002-00008602,T002-00001536,Emp.24,16.56,2021-03-10,2021-03-13T19:04:34Z,24,0.69
108767,U.,0.69,MSA-009904,F002-00008758,T002-00001562,Emp.24,16.56,2021-03-16,2021-03-20T17:18:19Z,24,0.69
108768,U.,1.46,MSA-009904,F002-00008758,T002-00001562,Emp.24,35.04,2021-03-16,2021-03-20T17:18:19Z,24,1.46
108769,U.,1.46,MSA-009904,F002-00008758,T002-00001562,Emp.24,35.04,2021-03-16,2021-03-20T17:18:19Z,24,1.46
108770,U.,1.46,MSA-009904,F002-00008758,T002-00001562,Emp.20,29.2,2021-03-16,2021-03-20T17:18:19Z,20,1.46
108771,U.,1.46,MSA-009904,F002-00008758,T002-00001562,Emp.20,29.2,2021-03-16,2021-03-20T17:18:19Z,20,1.46
108772,U.,0,,,,,,,,,
108773,U.,2.26,MSA-009904,F002-00008758,T002-00001562,Emp.20,45.2,2021-03-16,2021-03-20T17:18:19Z,20,2.26
108774,U.,2.26,MSA-009904,F002-00008758,T002-00001562,Emp.20,45.2,2021-03-16,2021-03-20T17:18:19Z,20,2.26
108775,U.,2.26,MSA-009812,F002-00008664,T002-00001552,Emp.20,45.2,2021-03-13,2021-03-18T21:17:15Z,20,2.26
108776,U.,2.26,MSA-009713,F002-00008602,T002-00001536,Emp.20,45.2,2021-03-10,2021-03-13T19:04:34Z,20,2.26
108777,U.,0,,,,,,,,,
108778,U.,1.61,MSA-009904,F002-00008757,T002-00001561,Emp.24,38.64,2021-03-16,2021-03-20T17:15:37Z,24,1.61
108779,U.,1.61,MSA-009811,F002-00008662,T002-00001550,Emp.24,38.64,2021-03-13,2021-03-18T20:47:27Z,24,1.61
108780,U.,1.61,MSA-009811,F002-00008662,T002-00001550,Emp.24,38.64,2021-03-13,2021-03-18T20:47:27Z,24,1.61
108781,U.,8.46,MSA-008670,FT01-00009582,TT01-00004024,Emp.12,101.52,2021-02-17,2021-02-24T15:17:59Z,12,8.46
108782,U.,8.46,MSA-008670,FT01-00009582,TT01-00004024,Emp.12,101.52,2021-02-17,2021-02-24T15:17:59Z,12,8.46
108783,U.,8.46,MSA-008670,FT01-00009582,TT01-00004024,Emp.12,101.52,2021-02-17,2021-02-24T15:17:59Z,12,8.46
108784,U.,8.46,MSA-008670,FT01-00009582,TT01-00004024,Emp.12,101.52,2021-02-17,2021-02-24T15:17:59Z,12,8.46
108785,U.,6.36,MSA-008782,F102-00240000,F102-0024000,U,6.06,2021-02-23,2021-03-01T18:39:55Z,1,6.06
108786,U.,21.02,,,,,,,,,
108787,LTR.,2.8,MSA-008838,F003-0000158,0117-000810,LTR,2.7966,2021-02-11,2021-02-17T15:47:32Z,1,2.8
108788,U.,0,,,,,,,,,
108789,U.,2.54,MSA-009635,FOL1-00355567,044-0216880,Emp.24,60.98,2021-03-11,2021-03-20T19:55:08Z,24,2.54
108790,U.,0.01,,,,,,,,,
108791,U.,4.39,,,,,,,,,
108792,U.,12.88,MSA-009803,F100-00306729,022-0346949,Emp.10,128.85,2021-03-10,2021-03-13T21:18:50Z,10,12.88
108792,U.,12.88,MSA-009803,F100-00306729,022-0346949,Emp.10,128.85,2021-03-10,2021-03-13T21:18:50Z,10,12.88
108793,U.,28.51,MSA-008662,F100-00303965,022-0344168,Emp.9,256.58,2021-02-18,2021-03-01T20:36:17Z,9,28.51
108794,U.,1.25,MSA-008662,F100-00303966,022-0344169,Emp.30,37.375,2021-02-18,2021-03-01T20:39:27Z,30,1.25
108795,U.,8.34,MSA-008662,F100-00303966,022-0344169,Emp.9,80.04,2021-02-18,2021-03-01T20:39:27Z,9,8.89
108796,SA.,37.29,MSA-008676,FF01-0181057,006-0160887,SA,37.2881,2021-02-19,2021-02-24T14:10:13Z,1,37.29
108797,U.,8.17,MSA-008665,F100-00303952,022-0344155,Emp.15,61.25,2021-02-18,2021-02-23T14:41:02Z,15,4.08
108798,U.,22.07,MSA-008662,F100-00303965,022-0344168,Emp.6,132.39,2021-02-18,2021-03-01T20:36:17Z,6,22.06
108799,U.,0,MSA-008665,F100-00303954,022-0344157,Emp.160,128.04,2021-02-18,2021-02-23T14:49:09Z,160,0.8
108800,U.,0,MSA-008665,F100-00303954,022-0344157,Emp.160,128.04,2021-02-18,2021-02-23T14:49:09Z,160,0.8
108801,U.,1.53,MSA-009073,F001-00019205,F001-00019205,Emp.30,45.9,2021-02-22,2021-02-26T21:20:00Z,30,1.53
108802,U.,1.3,MSA-009833,F001-00019879,F001-00019879,Emp.30,38.895,2021-03-13,2021-03-17T17:56:18Z,30,1.3
108803,U.,0,MSA-008665,F100-00303953,022-0344156,Emp.8,126.07,2021-02-18,2021-02-23T14:44:10Z,8,15.76
108804,U.,1.3,MSA-009685,F001-00019684,F001-00019684,Emp.30,38.895,2021-03-08,2021-03-11T21:55:35Z,30,1.3
108805,U.,4.24,MSA-009685,F001-00019681,F001-00019681,Emp.15,63.55,2021-03-08,2021-03-11T21:29:44Z,15,4.24
108806,U.,0,MSA-008662,F100-00303964,022-0344167,Emp.12,89.85,2021-02-18,2021-03-01T20:32:21Z,12,7.49
108807,U.,3.14,MSA-010022,F001-00009014,002-0002679,Emp.21,65.85,2021-03-17,2021-03-20T19:56:05Z,21,3.14
108808,U.,7.81,MSA-009966,F001-00008983,002-0002676,U,7.81,2021-03-16,2021-03-20T20:04:24Z,1,7.81
108809,U.,21.9,MSA-009644,F001-00008897,002-0002661,Emp.8,175.17,2021-03-08,2021-03-12T14:19:35Z,8,21.9
108810,U.,6.92,MSA-009724,F001-00008931,002-0002670,Emp.10,69.24,2021-03-10,2021-03-13T20:41:23Z,10,6.92
108811,U.,4.11,MSA-009644,F001-00008897,002-0002661,Emp.15,61.59,2021-03-08,2021-03-12T14:19:35Z,15,4.11
108812,U.,8.47,MSA-009882,F001-000459,T001-000767,U,8.474,2021-03-17,2021-03-22T15:15:03Z,1,8.47
108813,U.,8.48,MSA-009881,F001-000460,T001-000768,U,8.482,2021-03-17,2021-03-18T18:00:56Z,1,8.48
108814,U.,10.3,MSA-009454,F001-00008830,002-0002652,Emp.12,123.64,2021-03-03,2021-03-06T20:19:36Z,12,10.3
108815,U.,5.96,MSA-009454,F001-00008830,002-0002652,Emp.12,71.52,2021-03-03,2021-03-06T20:19:36Z,12,5.96
108816,U.,5.96,MSA-009644,F001-00008897,002-0002661,U,5.96,2021-03-08,2021-03-12T14:19:35Z,1,5.96
108817,U.,7.97,MSA-009454,F001-00008830,002-0002652,U,7.9733,2021-03-03,2021-03-06T20:19:36Z,1,7.97
108818,U.,4.56,MSA-009454,F001-00008830,002-0002652,U,4.555,2021-03-03,2021-03-06T20:19:36Z,1,4.56
108819,U.,7,MSA-009299,F031-00000551,0031-0000632,U,6.84,2021-02-18,2021-03-04T15:16:53Z,1,6.84
108820,U.,3.15,MSA-008566,F084-00822164,032-0522345,Emp.24,75.72,2021-02-23,2021-02-25T17:44:09Z,24,3.15
108821,U.,1.79,MSA-009914,FH27-00039531,T472-00020302,Emp.6,10.7344,2021-03-17,2021-03-18T19:10:41Z,6,1.79
108822,U.,7.24,MSA-008977,FOL1-00352737,044-0214273,Emp.16,115.875,2021-02-20,2021-02-27T18:50:20Z,16,7.24
108823,U.,1.24,MSA-008992,FK01-00188067,TK01-00206102,Emp.40,49.483,2021-02-23,2021-02-27T20:19:48Z,40,1.24
108824,U.,0,,,,,,,,,
108825,U.,3.87,MSA-008566,F084-00823306,032-0522829,Emp.24,92.75,2021-02-25,2021-03-01T18:55:39Z,24,3.86
108826,U.,1.47,MSA-008566,F084-00823306,032-0522829,Emp.36,52.75,2021-02-25,2021-03-01T18:55:39Z,36,1.47
108827,U.,4.15,MSA-008674,F002-00018878,0002-0151661,Emp.6,24.9105,2021-02-25,2021-03-01T18:51:08Z,6,4.15
108828,U.,22.23,MSA-008566,F084-00824395,028-0794696,Emp.2,36.4398,2021-02-27,2021-03-03T21:35:29Z,2,18.22
108829,U.,12.23,MSA-009389,F701-00237897,F701-00237897,Emp.12,146.78,2021-02-18,2021-03-04T20:27:27Z,12,12.23
108830,U.,4.84,MSA-009445,F200-00027914,014-0000252,Emp.24,116.13,2021-03-03,2021-03-05T19:26:58Z,24,4.84
108831,U.,1.23,MSA-009409,F003-00015250,003-0129971,U,1.2375,2021-02-25,2021-03-04T16:17:57Z,1,1.24
108832,U.,1.23,MSA-009409,F003-00015250,003-0129971,U,1.2375,2021-02-25,2021-03-04T16:17:57Z,1,1.24
108833,U.,5.09,MSA-009409,F003-00015250,003-0129971,U,5.0933,2021-02-25,2021-03-04T16:17:57Z,1,5.09
108834,U.,12.53,MSA-008931,F701-00237934,F701-00237934,Emp.12,150.3593,2021-02-19,2021-03-03T21:42:14Z,12,12.53
108835,U.,7.5,MSA-008931,F701-00237934,F701-00237934,Emp.12,90,2021-02-19,2021-03-03T21:42:14Z,12,7.5
108836,U.,9.98,MSA-008931,F701-00237934,F701-00237934,Emp.12,119.762,2021-02-19,2021-03-03T21:42:14Z,12,9.98
108837,U.,0,MSA-009409,F003-00015250,003-0129971,U,4.7375,2021-02-25,2021-03-04T16:17:57Z,1,4.74
108838,U.,2.89,MSA-009409,F003-00015250,003-0129971,U,2.89,2021-02-25,2021-03-04T16:17:57Z,1,2.89
108839,U.,1.25,MSA-008931,F701-00237934,F701-00237934,Emp.72,90,2021-02-19,2021-03-03T21:42:14Z,72,1.25
108840,U.,0,,,,,,,,,
108841,U.,0,,,,,,,,,
108842,U.,2.11,MSA-009409,F003-00015255,003-0129976,U,2.1187,2021-02-25,2021-03-04T16:19:50Z,1,2.12
108843,U.,2.5,MSA-009409,F003-00015255,003-0129976,U,2.5083,2021-02-25,2021-03-04T16:19:50Z,1,2.51
108844,U.,1.76,MSA-009409,F003-00015255,003-0129976,U,1.7629,2021-02-25,2021-03-04T16:19:50Z,1,1.76
108845,U.,12.92,,,,,,,,,
108846,U.,16.23,,,,,,,,,
108847,U.,0,,,,,,,,,
108848,U.,0,,,,,,,,,
108849,U.,0,MSA-009606,F102-00246987,F102-00246987,U,48.142,2021-03-09,2021-03-16T19:16:27Z,1,48.14
108850,U.,7.51,MSA-009812,F002-00008665,T002-00001553,Emp.4,30.04,2021-03-13,2021-03-18T21:21:40Z,4,7.51
108851,U.,17.23,MSA-009456,F019-77636,T019-13453,Emp.6,103.3941,2021-03-05,2021-03-16T19:57:15Z,6,17.23
108852,U.,4.06,,,,,,,,,
108853,U.,6.35,,,,,,,,,
108854,U.,10.34,,,,,,,,,
108855,U.,4.66,,,,,,,,,
108856,U.,6.52,,,,,,,,,
108857,U.,10.16,,,,,,,,,
108858,U.,5.39,,,,,,,,,
108859,U.,21.35,,,,,,,,,
108860,U.,0,,,,,,,,,
108861,U.,5.79,,,,,,,,,
108862,U.,5.79,,,,,,,,,
108863,U.,9.76,,,,,,,,,
108864,U.,0,,,,,,,,,
108865,U.,0,,,,,,,,,
108866,U.,0,,,,,,,,,
108867,U.,0,,,,,,,,,
108868,U.,5.62,MSA-009356,F085-0804397,F085-0804397,Emp.36,202.16,2021-03-12,2021-03-18T19:35:50Z,36,5.62
108869,U.,0,MSA-009356,F085-0804397,F085-0804397,U,10.284,2021-03-12,2021-03-18T19:35:50Z,1,10.28
108870,U.,3.22,,,,,,,,,
108871,U.,4.95,,,,,,,,,
108872,U.,0,,,,,,,,,
108884,U.,2.54,MSA-009407,F010-00033634,010-0078137,U,0.652,2021-02-27,2021-03-06T19:26:40Z,1,0.65
